AREFNO,date,month,day,hour,mode,severity,light,sex,ageband,lad16nm,text,easting,northing,long,lat
107199592016,2016-08-19,Aug,Fri,11,Car,Slight,Daylight,Male,26-35,Salford,At 11:49 on Friday 19 August 2016 a slight collision occured involving 3 vehicle(s) and  1 casualtie(s).,375260,401284,-2.3744956175640266,53.507655480758196
107200772016,2016-09-07,Sep,Wed,16,Pedal Cycle,Slight,Dark,Male,46-55,Salford,At 16:30 on Wednesday 07 September 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,373631,403364,-2.3992326413411513,53.52627134060021
107201452016,2016-09-03,Sep,Sat,19,Pedestrian,Slight,Dark,Male,46-55,Salford,At 19:42 on Saturday 03 September 2016 a slight collision occured involving 1 vehicle(s) and  1 casualtie(s).,378594,399206,-2.324084395108342,53.48912487822527
107201882016,2016-09-07,Sep,Wed,21,Pedestrian,Serious,Dark,Male,46-55,Salford,At 21:30 on Wednesday 07 September 2016 a serious collision occured involving 1 vehicle(s) and  1 casualtie(s).,382142,402242,-2.270786206412516,53.51654649817192
107202582016,2016-09-15,Sep,Thurs,6,Powered 2 Wheeler,Serious,Daylight,Male,56-65,Salford,At 06:44 on Thursday 15 September 2016 a serious collision occured involving 2 vehicle(s) and  1 casualtie(s).,375001,399354,-2.378246159694658,53.490295929235
107203592016,2016-09-09,Sep,Fri,20,Powered 2 Wheeler,Slight,Dark,Female,21-25,Salford,At 20:02 on Friday 09 September 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,383018,398538,-2.2573734840841446,53.483283000202995
107203682016,2016-09-16,Sep,Fri,11,Pedestrian,Serious,Daylight,Female,56-65,Salford,At 11:15 on Friday 16 September 2016 a serious collision occured involving 2 vehicle(s) and  1 casualtie(s).,377358,398999,-2.3426971375221113,53.48721230854881
107204002016,2016-09-02,Sep,Fri,7,Powered 2 Wheeler,Serious,Daylight,Male,26-35,Salford,At 07:53 on Friday 02 September 2016 a serious collision occured involving 2 vehicle(s) and  1 casualtie(s).,373971,396731,-2.3935512602285174,53.46666964802969
107204392016,2016-09-12,Sep,Mon,13,Car,Slight,Daylight,Female,21-25,Salford,At 13:15 on Monday 12 September 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,383459,401253,-2.250872178919772,53.50770044497514
107204932016,2016-09-01,Sep,Thurs,19,Pedestrian,Serious,Dark,Male,6-10,Salford,At 19:38 on Thursday 01 September 2016 a serious collision occured involving 1 vehicle(s) and  1 casualtie(s).,382814,400664,-2.2605647920384553,53.50238550912298
107205852016,2016-09-10,Sep,Sat,8,Pedal Cycle,Slight,Dark,Male,26-35,Salford,At 08:55 on Saturday 10 September 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,372131,400110,-2.421568168741111,53.496946186587444
107207052016,2016-09-17,Sep,Sat,22,Powered 2 Wheeler,Serious,Dark,Male,36-45,Salford,At 22:54 on Saturday 17 September 2016 a serious collision occured involving 2 vehicle(s) and  1 casualtie(s).,383140,398777,-2.255547984474284,53.48543516205963
107208302016,2016-09-23,Sep,Fri,17,Car,Slight,Daylight,Female,21-25,Salford,At 17:08 on Friday 23 September 2016 a slight collision occured involving 4 vehicle(s) and  1 casualtie(s).,375291,399146,-2.3738590147931062,53.48844013813057
107211802016,2016-09-27,Sep,Tues,17,Pedal Cycle,Slight,Daylight,Female,21-25,Salford,At 17:30 on Tuesday 27 September 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,383033,398538,-2.257147448508909,53.483283487227595
107211872016,2016-09-30,Sep,Fri,18,Powered 2 Wheeler,Serious,Daylight,Male,26-35,Salford,At 18:24 on Friday 30 September 2016 a serious collision occured involving 2 vehicle(s) and  1 casualtie(s).,381312,398137,-2.283057205286597,53.47962050251186
107212332016,2016-09-26,Sep,Mon,15,Car,Slight,Daylight,Male,36-45,Salford,At 15:45 on Monday 26 September 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,378189,403500,-2.3304884942714628,53.52770367451668
107212412016,2016-09-29,Sep,Thurs,15,Car,Slight,Dark,Female,26-35,Salford,At 15:50 on Thursday 29 September 2016 a slight collision occured involving 3 vehicle(s) and  1 casualtie(s).,374617,399999,-2.3840859692753797,53.496074859911815
107212412016,2016-09-29,Sep,Thurs,15,Goods Vehicle,Slight,Dark,Male,36-45,Salford,At 15:50 on Thursday 29 September 2016 a slight collision occured involving 3 vehicle(s) and  2 casualtie(s).,374617,399999,-2.3840859692753797,53.496074859911815
107212782016,2016-09-27,Sep,Tues,13,Powered 2 Wheeler,Slight,Daylight,Male,16-20,Salford,At 13:20 on Tuesday 27 September 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,380532,399084,-2.294869079777144,53.48810399388724
107213682016,2016-10-11,Oct,Tues,20,Car,Slight,Dark,Female,26-35,Salford,At 20:11 on Tuesday 11 October 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,372898,396494,-2.4096932555699815,53.464485080412565
107213922016,2016-09-29,Sep,Thurs,11,Powered 2 Wheeler,Slight,Daylight,Male,16-20,Salford,At 11:05 on Thursday 29 September 2016 a slight collision occured involving 3 vehicle(s) and  1 casualtie(s).,382141,398607,-2.2705929694126445,53.48387397713665
107214242016,2016-09-22,Sep,Thurs,9,Pedal Cycle,Slight,Dark,Female,36-45,Salford,At 09:00 on Thursday 22 September 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,382678,401462,-2.2626594830622313,53.50955368284154
107214652016,2016-10-08,Oct,Sat,13,Pedal Cycle,Slight,Daylight,Male,26-35,Salford,At 13:15 on Saturday 08 October 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,372076,395450,-2.4219812167249173,53.4550582590189
107214982016,2016-10-04,Oct,Tues,8,Pedal Cycle,Slight,Daylight,Male,11-15,Salford,At 08:30 on Tuesday 04 October 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,373752,402745,-2.3973553639357377,53.5207137576807
107215302016,2016-10-09,Oct,Sun,21,Car,Slight,Dark,Female,26-35,Salford,At 21:19 on Sunday 09 October 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,381848,397920,-2.274968286508516,53.477688906584326
107215302016,2016-10-09,Oct,Sun,21,Car,Slight,Dark,Female,26-35,Salford,At 21:19 on Sunday 09 October 2016 a slight collision occured involving 2 vehicle(s) and  2 casualtie(s).,381848,397920,-2.274968286508516,53.477688906584326
107215892016,2016-10-04,Oct,Tues,14,Car,Slight,Daylight,Female,21-25,Salford,At 14:30 on Tuesday 04 October 2016 a slight collision occured involving 3 vehicle(s) and  1 casualtie(s).,378134,403466,-2.3313157659946526,53.527395777555014
107216242016,2016-10-12,Oct,Wed,7,Pedal Cycle,Slight,Daylight,Male,26-35,Salford,At 07:50 on Wednesday 12 October 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,380049,401591,-2.3023086108422426,53.51061941926382
107216262016,2016-10-22,Oct,Sat,19,Pedestrian,Fatal,Dark,Male,Over 75,Salford,At 19:35 on Saturday 22 October 2016 a fatal collision occured involving 1 vehicle(s) and  1 casualtie(s).,377446,401047,-2.341518942674986,53.50562404423621
107217352016,2016-10-25,Oct,Tues,6,Goods Vehicle,Slight,Dark,Male,36-45,Salford,At 06:25 on Tuesday 25 October 2016 a slight collision occured involving 5 vehicle(s) and  2 casualtie(s).,376544,401336,-2.3551399686418844,53.50818198736244
107217352016,2016-10-25,Oct,Tues,6,Car,Slight,Dark,Male,56-65,Salford,At 06:25 on Tuesday 25 October 2016 a slight collision occured involving 5 vehicle(s) and  3 casualtie(s).,376544,401336,-2.3551399686418844,53.50818198736244
107217932016,2016-10-17,Oct,Mon,19,Pedal Cycle,Slight,Dark,Female,26-35,Salford,At 19:18 on Monday 17 October 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,371642,393547,-2.4283445194543,53.4379303737094
107218012016,2016-10-04,Oct,Tues,7,Goods Vehicle,Slight,Daylight,Male,36-45,Salford,At 07:45 on Tuesday 04 October 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,378122,398670,-2.331160356570206,53.48428764804794
107218232016,2016-10-15,Oct,Sat,14,Car,Slight,Daylight,Male,46-55,Salford,At 14:45 on Saturday 15 October 2016 a slight collision occured involving 4 vehicle(s) and  1 casualtie(s).,378230,401499,-2.329730238973416,53.509719939745054
107218232016,2016-10-15,Oct,Sat,14,Car,Slight,Daylight,Female,21-25,Salford,At 14:45 on Saturday 15 October 2016 a slight collision occured involving 4 vehicle(s) and  2 casualtie(s).,378230,401499,-2.329730238973416,53.509719939745054
107219412016,2016-10-25,Oct,Tues,13,Pedal Cycle,Slight,Daylight,Male,56-65,Salford,At 13:16 on Tuesday 25 October 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,379611,401487,-2.3089062641919065,53.50966774330329
107219842016,2016-10-24,Oct,Mon,6,Car,Slight,Dark,Male,46-55,Salford,At 06:40 on Monday 24 October 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,376049,403317,-2.3627556015406195,53.52596518945969
107220682016,2016-10-22,Oct,Sat,18,Powered 2 Wheeler,Serious,Dark,Male,36-45,Salford,At 18:08 on Saturday 22 October 2016 a serious collision occured involving 3 vehicle(s) and  1 casualtie(s).,382084,397846,-2.2714082169980454,53.47703190545717
107221702016,2016-10-25,Oct,Tues,10,Pedal Cycle,Serious,Daylight,Male,26-35,Salford,At 10:00 on Tuesday 25 October 2016 a serious collision occured involving 2 vehicle(s) and  1 casualtie(s).,381067,397724,-2.2867237438083676,53.47589951560112
107221882016,2016-09-19,Sep,Mon,8,Pedal Cycle,Slight,Daylight,Female,21-25,Salford,At 08:33 on Monday 19 September 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,381373,399319,-2.2822086438206526,53.49024687080445
107223362016,2016-10-07,Oct,Fri,21,Pedestrian,Serious,Dark,Male,56-65,Salford,At 21:35 on Friday 07 October 2016 a serious collision occured involving 1 vehicle(s) and  1 casualtie(s).,380978,400250,-2.288218661271031,53.49860076105344
107223902016,2016-10-20,Oct,Thurs,15,Car,Slight,Daylight,Male,46-55,Salford,At 15:28 on Thursday 20 October 2016 a slight collision occured involving 3 vehicle(s) and  1 casualtie(s).,376810,399045,-2.350959078594029,53.48760178630806
107223902016,2016-10-20,Oct,Thurs,15,Car,Slight,Daylight,Male,36-45,Salford,At 15:28 on Thursday 20 October 2016 a slight collision occured involving 3 vehicle(s) and  2 casualtie(s).,376810,399045,-2.350959078594029,53.48760178630806
107223902016,2016-10-20,Oct,Thurs,15,Car,Slight,Daylight,Female,21-25,Salford,At 15:28 on Thursday 20 October 2016 a slight collision occured involving 3 vehicle(s) and  3 casualtie(s).,376810,399045,-2.350959078594029,53.48760178630806
107223912016,2016-10-29,Oct,Sat,12,Car,Slight,Dark,Male,26-35,Salford,At 12:28 on Saturday 29 October 2016 a slight collision occured involving 3 vehicle(s) and  1 casualtie(s).,375820,401814,-2.3660932843653417,53.512445399621825
107223912016,2016-10-29,Oct,Sat,12,Car,Slight,Dark,Male,21-25,Salford,At 12:28 on Saturday 29 October 2016 a slight collision occured involving 3 vehicle(s) and  4 casualtie(s).,375820,401814,-2.3660932843653417,53.512445399621825
107223912016,2016-10-29,Oct,Sat,12,Car,Slight,Dark,Male,26-35,Salford,At 12:28 on Saturday 29 October 2016 a slight collision occured involving 3 vehicle(s) and  2 casualtie(s).,375820,401814,-2.3660932843653417,53.512445399621825
107223912016,2016-10-29,Oct,Sat,12,Goods Vehicle,Slight,Dark,Male,26-35,Salford,At 12:28 on Saturday 29 October 2016 a slight collision occured involving 3 vehicle(s) and  3 casualtie(s).,375820,401814,-2.3660932843653417,53.512445399621825
107224302016,2016-11-08,Nov,Tues,16,Pedestrian,Serious,Dark,Male,6-10,Salford,At 16:50 on Tuesday 08 November 2016 a serious collision occured involving 1 vehicle(s) and  1 casualtie(s).,372495,404446,-2.4164635853529792,53.535938010071156
107225072016,2016-11-03,Nov,Thurs,16,Powered 2 Wheeler,Serious,Dark,Male,21-25,Salford,At 16:28 on Thursday 03 November 2016 a serious collision occured involving 2 vehicle(s) and  1 casualtie(s).,380945,401772,-2.2888091746899026,53.51227972582546
107225422016,2016-11-09,Nov,Wed,13,Car,Slight,Dark,Female,26-35,Salford,At 13:00 on Wednesday 09 November 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,377396,401021,-2.3422709008627263,53.50538819253023
107227312016,2016-11-06,Nov,Sun,1,Car,Slight,Dark,Male,56-65,Salford,At 01:39 on Sunday 06 November 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,372030,400890,-2.4231604523167958,53.5039515685182
107227362016,2016-11-10,Nov,Thurs,3,Car,Serious,Dark,Male,21-25,Salford,At 03:27 on Thursday 10 November 2016 a serious collision occured involving 2 vehicle(s) and  1 casualtie(s).,376231,398275,-2.359626274506223,53.48065487332745
107227362016,2016-11-10,Nov,Thurs,3,Car,Slight,Dark,Male,36-45,Salford,At 03:27 on Thursday 10 November 2016 a slight collision occured involving 2 vehicle(s) and  2 casualtie(s).,376231,398275,-2.359626274506223,53.48065487332745
107227362016,2016-11-10,Nov,Thurs,3,Car,Slight,Dark,Male,26-35,Salford,At 03:27 on Thursday 10 November 2016 a slight collision occured involving 2 vehicle(s) and  3 casualtie(s).,376231,398275,-2.359626274506223,53.48065487332745
107227422016,2016-11-07,Nov,Mon,15,Car,Serious,Dark,Female,36-45,Salford,At 15:35 on Monday 07 November 2016 a serious collision occured involving 4 vehicle(s) and  1 casualtie(s).,376616,399119,-2.353888283147492,53.48825829008276
107227422016,2016-11-07,Nov,Mon,15,Car,Slight,Dark,Female,46-55,Salford,At 15:35 on Monday 07 November 2016 a slight collision occured involving 4 vehicle(s) and  2 casualtie(s).,376616,399119,-2.353888283147492,53.48825829008276
107227422016,2016-11-07,Nov,Mon,15,Car,Slight,Dark,Male,46-55,Salford,At 15:35 on Monday 07 November 2016 a slight collision occured involving 4 vehicle(s) and  3 casualtie(s).,376616,399119,-2.353888283147492,53.48825829008276
107227422016,2016-11-07,Nov,Mon,15,Car,Slight,Dark,Male,36-45,Salford,At 15:35 on Monday 07 November 2016 a slight collision occured involving 4 vehicle(s) and  4 casualtie(s).,376616,399119,-2.353888283147492,53.48825829008276
107227602016,2016-11-02,Nov,Wed,15,Pedestrian,Serious,Daylight,Female,66-75,Salford,At 15:34 on Wednesday 02 November 2016 a serious collision occured involving 1 vehicle(s) and  1 casualtie(s).,381376,398425,-2.282110059415125,53.48221142225753
107227602016,2016-11-02,Nov,Wed,15,Pedestrian,Slight,Daylight,Female,36-45,Salford,At 15:34 on Wednesday 02 November 2016 a slight collision occured involving 1 vehicle(s) and  2 casualtie(s).,381376,398425,-2.282110059415125,53.48221142225753
107227602016,2016-11-02,Nov,Wed,15,Pedestrian,Serious,Daylight,Female,21-25,Salford,At 15:34 on Wednesday 02 November 2016 a serious collision occured involving 1 vehicle(s) and  3 casualtie(s).,381376,398425,-2.282110059415125,53.48221142225753
107227742016,2016-11-04,Nov,Fri,20,Car,Slight,Dark,Female,21-25,Salford,At 20:27 on Friday 04 November 2016 a slight collision occured involving 3 vehicle(s) and  1 casualtie(s).,381232,398230,-2.284268214360117,53.48045355310824
107229632016,2016-11-03,Nov,Thurs,16,Pedestrian,Slight,Dark,Female,36-45,Salford,At 16:39 on Thursday 03 November 2016 a slight collision occured involving 1 vehicle(s) and  1 casualtie(s).,377539,401768,-2.34016872197754,53.512108560809935
107229922016,2016-11-17,Nov,Thurs,18,Car,Slight,Dark,Male,26-35,Salford,At 18:35 on Thursday 17 November 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,374224,398575,-2.3898923274123436,53.48325645145245
107229972016,2016-10-24,Oct,Mon,14,Car,Slight,Daylight,Male,56-65,Salford,At 14:57 on Monday 24 October 2016 a slight collision occured involving 2 vehicle(s) and  1 casualtie(s).,372709,394083,-2.4123299096847246,53.442804628010116
107229972016,2016-10-24,Oct,Mon,14,Car,Slight,Daylight,Male,66-75,Salford,At 14:57 on Monday 24 October 2016 a slight collision occured involving 2 vehicle(s) and  2 casualtie(s).,372709,394083,-2.4123299096847246,53.442804628010116
107230042016,2016-11-19,Nov,Sat,10,Car,Slight,Daylight,Female,36-45,Salford,At 10:07 on Saturday 19 November 2016 a slight collision occured involving 3 vehicle(s) and  1 casualtie(s).,375128,399060,-2.376308691251425,53.487659436161316
107230042016,2016-11-19,Nov,Sat,10,Car,Slight,Daylight,Female,0-5,Salford,At 10:07 on Saturday 19 November 2016 a slight collision occured involving 3 vehicle(s) and  2 casualtie(s).,375128,399060,-2.376308691251425,53.487659436161316
107230202016,2016-11-17,Nov,Thurs,23,Car,Slight,Dark,Male,66-75,Salford,At 23:43 on Thursday 17 November 2016 a slight collision occured involving 3 vehicle(s) and  1 casualtie(s).,378908,398739,-2.3193205409383078,53.484940096874176
107230722016,2016-11-18,Nov,Fri,23,Pedestrian,Serious,Dark,Female,36-45,Salford,At 23:50 on Friday 18 November 2016 a serious collision occured involving 1 vehicle(s) and  1 casualtie(s).,382375,399876,-2.2671385008549936,53.495288098287446
107231382016,2016-11-17,Nov,Thurs,17,Car,Slight,Dark,Female,46-55,Salford,At 17:50 on Thursday 17 November 2016 a slight collision occured involving 3 vehicle(s) and  1 casualtie(s).,378931,399793,-2.3190450875920514,53.49441467169049
107231382016,2016-11-17,Nov,Thurs,17,Car,Slight,Dark,Female,26-35,Salford,At 17:50 on Thursday 17 November 2016 a slight collision occured involving 3 vehicle(s) and  2 casualtie(s).,378931,399793,-2.3190450875920514,53.49441467169049
107231382016,2016-11-17,Nov,Thurs,17,Car,Slight,Dark,Female,11-15,Salford,At 17:50 on Thursday 17 November 2016 a slight collision occured involving 3 vehicle(s) and  3 casualtie(s).,378931,399793,-2.3190450875920514,53.49441467169049
107231542016,2016-11-18,Nov,Fri,21,Pedestrian,Serious,Dark,Male,26-35,Salford,At 21:01 on Friday 18 November 2016 a serious collision occured involving 1 vehicle(s) and  1 casualtie(s).,378121,402427,-2.331438905893463,53.518056472806066
107231952016,2016-10-27,Oct,Thurs,13,Pedestrian,Serious,Daylight,Male,36-45,Salford,At 13:41 on Thursday 27 October 2016 a serious collision occured involving 1 vehicle(s) and  1 casualtie(s).,383613,398635,-2.2484124999277944,53.484173860518275
